업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명
일반음식점,아치오,"충청북도 청주시 흥덕구 서부로1168번길 23, 1~2층 (가경동)",충청북도 청주시 흥덕구 가경동 282-1 ,043 -238 -1331,경양식
일반음식점,한우만,"충청북도 청주시 흥덕구 서부로1168번길 15, 1동 1층 (가경동)",충청북도 청주시 흥덕구 가경동 283-1 ,,식육(숯불구이)
일반음식점,오작교숯불장어구이,"충청북도 청주시 흥덕구 서부로1205번길 15, 1층 101, 102호 (가경동)",충청북도 청주시 흥덕구 가경동 294 ,043 -234 -9877,한식
일반음식점,본가장수촌,"충청북도 청주시 흥덕구 2순환로1340번길 9 (가경동,(1층))",충청북도 청주시 흥덕구 가경동 336 (1층) , 043- 237-8040,한식
일반음식점,무모한초밥 가경강서점,"충청북도 청주시 흥덕구 2순환로 1276, 1층 101호 (가경동)",충청북도 청주시 흥덕구 가경동 379 , 070-8691-1925,일식
일반음식점,시장통사람들,"충청북도 청주시 흥덕구 2순환로 1276, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 379 1층 ,,호프/통닭
일반음식점,김명희 우렁쌈밥우렁추어탕,충청북도 청주시 흥덕구 경산로43번길 2 (가경동),충청북도 청주시 흥덕구 가경동 412-1 ,043 - 234-2673,한식
일반음식점,시계반점,"충청북도 청주시 흥덕구 경산로43번길 1, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 412-2 , 043- 237-5666,중국식
일반음식점,공원당 가경직영점,"충청북도 청주시 흥덕구 경산로 42, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 412-3 ,,한식
일반음식점,유미우동,"충청북도 청주시 흥덕구 경산로 39, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 412-4 ,043 -233 -9386,한식
일반음식점,만성각,"충청북도 청주시 흥덕구 경산로 40 (가경동,(1층))",충청북도 청주시 흥덕구 가경동 412-6 (1층) ,043 -238 -8855,중국식
일반음식점,기영이 숯불두마리치킨 청주가경점,"충청북도 청주시 흥덕구 경산로36번길 5, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 412-9 ,,호프/통닭
일반음식점,삼동소바,"충청북도 청주시 흥덕구 풍산로48번길 13-2, 1층 (가경동)","충청북도 청주시 흥덕구 가경동 415 ,1층 ",,일식
일반음식점,한식마을,"충청북도 청주시 흥덕구 풍산로48번길 14 (가경동,외 2필지(2층))",충청북도 청주시 흥덕구 가경동 415-2 외 2필지(2층) , 043- 233-8820,한식
일반음식점,고드미손두부,"충청북도 청주시 흥덕구 서현로 12-31, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 630-1 1층 ,043 -284 -0944,한식
일반음식점,일미분식,"충청북도 청주시 흥덕구 가경로189번길 52 (가경동, 벽산아파트 상가동 109호)",충청북도 청주시 흥덕구 가경동 762 벽산아파트 상가동 109호 ,043 -235 -1101,분식
일반음식점,맛존치킨닭강정,"충청북도 청주시 흥덕구 가경로189번길 4, 대림아파트 상가동 105호 (가경동)",충청북도 청주시 흥덕구 가경동 764 대림아파트 ,,호프/통닭
일반음식점,금강불고기,,충청북도 청주시 흥덕구 가경동 766 (형석2차 아파트 상가동 108호) , 043- 231-5837,한식
일반음식점,가마꿉,"충청북도 청주시 흥덕구 가경로 188, 상가동 1층 103호 (가경동, 가경동 형석2차아파트)",충청북도 청주시 흥덕구 가경동 766 가경동 형석2차아파트 ,,한식
일반음식점,피굽남피자,"충청북도 청주시 흥덕구 가경로 180, 신라아파트 1동 1층 102호 (가경동)",충청북도 청주시 흥덕구 가경동 768 신라아파트 ,043 -233 -0652,경양식
일반음식점,갓튀긴후라이드 가경복대점,"충청북도 청주시 흥덕구 가경로 180, 신라아파트 1동 1층 101호 (가경동)",충청북도 청주시 흥덕구 가경동 768 신라아파트 ,,호프/통닭
일반음식점,아구사랑복사랑,충청북도 청주시 흥덕구 가경로173번길 6 (가경동),충청북도 청주시 흥덕구 가경동 770 , 043- 235-3727,호프/통닭
일반음식점,허브두마리치킨,"충청북도 청주시 흥덕구 가경로173번길 24 (가경동,(1층))",충청북도 청주시 흥덕구 가경동 777 (1층) , 043- 235-8882,통닭(치킨)
일반음식점,꼬꾸(가경복대점),"충청북도 청주시 흥덕구 가경로173번길 32, 1층 일부호 (가경동)",충청북도 청주시 흥덕구 가경동 780 ,,한식
일반음식점,"숨, 제빵소","충청북도 청주시 흥덕구 가로수로1266번길 55-2, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 781 ,,경양식
일반음식점,우리돈세겹살,"충청북도 청주시 흥덕구 가경로 177, 2층 (가경동)",충청북도 청주시 흥덕구 가경동 793 ,043 -236 -6009,한식
일반음식점,먹는족족,"충청북도 청주시 흥덕구 가경로 179 (가경동,1층)",충청북도 청주시 흥덕구 가경동 794 1층 , 043- 233-5768,한식
일반음식점,우리한우정육점식당,"충청북도 청주시 흥덕구 가경로189번길 3, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 798 ,,한식
일반음식점,체로키돈가스가경본점,충청북도 청주시 흥덕구 가경로189번길 7-1 (가경동),충청북도 청주시 흥덕구 가경동 799 , 043- 232-0629,경양식
일반음식점,마라탕탕이,"충청북도 청주시 흥덕구 가경로189번길 25-3, 1층 102호 (가경동)",충청북도 청주시 흥덕구 가경동 845 ,,중국식
일반음식점,류푸드,"충청북도 청주시 흥덕구 가경로189번길 25-2, 1층 102호 (가경동)",충청북도 청주시 흥덕구 가경동 847 ,,한식
일반음식점,온택트딜리버리(ONTACT DELIVERY),"충청북도 청주시 흥덕구 가경로189번길 25-2, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 847 1층 ,043 -222 -3318,한식
일반음식점,두부사랑 묵사랑,"충청북도 청주시 흥덕구 가경로189번길 29, 1층 101호 (가경동)",충청북도 청주시 흥덕구 가경동 862 ,,한식
일반음식점,오늘참예쁜너 청주본점,"충청북도 청주시 흥덕구 풍년로198번길 46-6, 1층 일부호 (가경동)",충청북도 청주시 흥덕구 가경동 886 ,,한식
일반음식점,김치찜전문점 양많이,"충청북도 청주시 흥덕구 가로수로1240번길 42, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 888 푸른정원어린이집 ,,경양식
일반음식점,밥잘하는 조여사,충청북도 청주시 흥덕구 풍년로194번길 31 (가경동),충청북도 청주시 흥덕구 가경동 895 , 043- 231-9292,한식
일반음식점,선우손칼국수,"충청북도 청주시 흥덕구 풍년로194번길 19-2 (가경동,(1층))",충청북도 청주시 흥덕구 가경동 898 (1층) , 043- 236-8252,한식
일반음식점,외갓집 김치,"충청북도 청주시 흥덕구 풍년로194번길 19-6, 1층 일부호 (가경동)",충청북도 청주시 흥덕구 가경동 900 ,,한식
일반음식점,샹츠마라,"충청북도 청주시 흥덕구 풍년로198번길 30, 1층 일부호 (가경동)",충청북도 청주시 흥덕구 가경동 902 ,,중국식
일반음식점,덮밥지선생,"충청북도 청주시 흥덕구 풍년로198번길 59-11, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 929 ,,한식
일반음식점,뽕뽕삼겹살,"충청북도 청주시 흥덕구 풍년로198번길 59-8, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 946 ,,한식
일반음식점,정일식당 ,충청북도 청주시 흥덕구 풍년로198번길 7-2 (가경동),충청북도 청주시 흥덕구 가경동 980 , 043- 232-2179,한식
일반음식점,솔저치킨,"충청북도 청주시 흥덕구 풍년로194번길 19-1 (가경동,(1층))",충청북도 청주시 흥덕구 가경동 988 (1층) , 043- 232-5782,한식
일반음식점,남바완돈카츠,"충청북도 청주시 흥덕구 풍년로194번길 13, 1층 (가경동)",충청북도 청주시 흥덕구 가경동 991 ,,경양식
일반음식점,즐거운밥상,충청북도 청주시 흥덕구 풍년로194번길 11 (가경동),충청북도 청주시 흥덕구 가경동 992 , 043- 233-1837,한식
일반음식점,즐거운밥상,충청북도 청주시 흥덕구 풍년로194번길 5 (가경동),충청북도 청주시 흥덕구 가경동 993 , 043- 233-3513,한식
일반음식점,궁현가,"충청북도 청주시 흥덕구 강내면 궁현연꽃2길 10-19, 1층",충청북도 청주시 흥덕구 강내면 궁현리 213-21 ,043 -237 -4465,한식
일반음식점,뜨란채,충청북도 청주시 흥덕구 강내면 서부로 526-18,충청북도 청주시 흥덕구 강내면 궁현리 58-1 ,043 -233 -0640,한식
일반음식점,미락,충청북도 청주시 흥덕구 강내면 태성탑연로 146,충청북도 청주시 흥덕구 강내면 다락리 339-5 ,043 -234 -6009,한식
일반음식점,다미정,충청북도 청주시 흥덕구 강내면 서부로 110-1,충청북도 청주시 흥덕구 강내면 사곡리 292-1 , 043- 233-8585,한식
일반음식점,사곡식당,충청북도 청주시 흥덕구 강내면 사곡1리태양길 57-5,충청북도 청주시 흥덕구 강내면 사곡리 341 ,043 -235 -8795,한식
일반음식점,우암꿀꿀이순대.커피랑 뜨개랑,"충청북도 청주시 흥덕구 강내면 서부로 73, 1층",충청북도 청주시 흥덕구 강내면 사곡리 363 ,043 -237 -2700,한식
일반음식점,대운칼국수,"충청북도 청주시 흥덕구 강내면 서부로 68, 1층",충청북도 청주시 흥덕구 강내면 사곡리 427-3 ,043 -234 -0507,한식
일반음식점,대왕한식부페,충청북도 청주시 흥덕구 강내면 사곡송대길 14-58,충청북도 청주시 흥덕구 강내면 사곡리 444-1 ,043 -232 -6888,한식
일반음식점,앗불짬뽕이다,충청북도 청주시 흥덕구 강내면 서부로 30,충청북도 청주시 흥덕구 강내면 사곡리 459 ,043 -232 -3228,중국식
일반음식점,만석골,충청북도 청주시 흥덕구 강내면 석화사인길 109-3,충청북도 청주시 흥덕구 강내면 사인리 274-1 ,043 -231 -9541,한식
일반음식점,샘골집,충청북도 청주시 흥덕구 강내면 사인1길 75,충청북도 청주시 흥덕구 강내면 사인리 51-1 , 043- 232-2818,한식
일반음식점,강내루,"충청북도 청주시 흥덕구 강내면 저산태성로 271, 1층",충청북도 청주시 흥덕구 강내면 산단리 61-1 ,,한식
일반음식점,연정,충청북도 청주시 흥덕구 강내면 서부로 607,충청북도 청주시 흥덕구 강내면 연정리 126-1 ,,한식
일반음식점,기미짬뽕,"충청북도 청주시 흥덕구 강내면 서부로 605, 1층",충청북도 청주시 흥덕구 강내면 연정리 126-4 ,,중국식
일반음식점,카페브라운,"충청북도 청주시 흥덕구 강내면 서부로 605, 1층 일부호",충청북도 청주시 흥덕구 강내면 연정리 126-4 ,,경양식
일반음식점,시월(詩月),"충청북도 청주시 흥덕구 강내면 가로수로 640-26, 시월가 1층",충청북도 청주시 흥덕구 강내면 월곡리 150-17 시월가 ,,기타
일반음식점,다복막창,충청북도 청주시 흥덕구 강내면 월곡길 7-1,충청북도 청주시 흥덕구 강내면 월곡리 150-21 , 043- 234-9809,한식
일반음식점,뜨자활어직판장,"충청북도 청주시 흥덕구 강내면 월곡길 10-4, 1층 일부호",충청북도 청주시 흥덕구 강내면 월곡리 150-27 ,,기타
일반음식점,곤지암할매소머리국밥,충청북도 청주시 흥덕구 강내면 가로수로 640-8,충청북도 청주시 흥덕구 강내면 월곡리 150-29 146-2 ,043 -238 -3938,기타
일반음식점,한돈상회,"충청북도 청주시 흥덕구 강내면 가로수로 644, 1층",충청북도 청주시 흥덕구 강내면 월곡리 150-48 , 043- 231-7365,한식
일반음식점,효성짬뽕,"충청북도 청주시 흥덕구 강내면 가로수로 651, 1층",충청북도 청주시 흥덕구 강내면 월곡리 184-4 ,,중국식
일반음식점,강내왕족발,"충청북도 청주시 흥덕구 강내면 탑연월곡길 75, 1층",충청북도 청주시 흥덕구 강내면 월곡리 228-12 , 043- 234-5410,한식
일반음식점,BBQ 청주강내점,"충청북도 청주시 흥덕구 강내면 탑연월곡길 71, 1층 일부호",충청북도 청주시 흥덕구 강내면 월곡리 228-13 ,,호프/통닭
일반음식점,꼬꼬마김밥,"충청북도 청주시 흥덕구 강내면 탑연월곡길 75-3, 1층",충청북도 청주시 흥덕구 강내면 월곡리 228-3 ,043 -231 -3690,분식
일반음식점,메밀꽃필무렵 청주지점,"충청북도 청주시 흥덕구 강내면 탑연월곡길 31-10, 1층",충청북도 청주시 흥덕구 강내면 월곡리 234-21 ,,한식
일반음식점,이강내쌀찐빵,"충청북도 청주시 흥덕구 강내면 탑연월곡길 88, 1층",충청북도 청주시 흥덕구 강내면 월곡리 263-15 1층 ,043 -235 -1020,한식
일반음식점,이강내,충청북도 청주시 흥덕구 강내면 탑연월곡길 86 (두진아파트 103동 103호),충청북도 청주시 흥덕구 강내면 월곡리 263-2 외 3필지 두진아파트 103동 103호 ,,한식
일반음식점,청주본가 굴세상 강내점,"충청북도 청주시 흥덕구 강내면 가로수로 600, 102호",충청북도 청주시 흥덕구 강내면 월곡리 263-3 102호,,한식
일반음식점,유명어머니 밥상,"충청북도 청주시 흥덕구 강내면 월곡길 3, 1층",충청북도 청주시 흥덕구 강내면 월곡리 271-6 ,,한식
일반음식점,도도생고기,충청북도 청주시 흥덕구 강내면 월곡길 7,충청북도 청주시 흥덕구 강내면 월곡리 272-11 ,043 -231 -4262,한식
일반음식점,가마솥토종순대,"충청북도 청주시 흥덕구 강내면 월곡길 5, 1층",충청북도 청주시 흥덕구 강내면 월곡리 272-2 ,,한식
일반음식점,줄서는반점 강내본점,"충청북도 청주시 흥덕구 강내면 월곡길 17-1, 1층",충청북도 청주시 흥덕구 강내면 월곡리 273-18 ,043 -231 -9298,중국식
일반음식점,해피데이,"충청북도 청주시 흥덕구 강내면 월곡길 15-1, 2층",충청북도 청주시 흥덕구 강내면 월곡리 273-4 , 043- 231-2747,한식
일반음식점,닭치고삼겹살,"충청북도 청주시 흥덕구 강내면 월곡길 15-1, 1층",충청북도 청주시 흥덕구 강내면 월곡리 273-4 1층 ,043 -903 -7533,한식
일반음식점,옛날곱창순대,충청북도 청주시 흥덕구 강내면 월곡길 17-5,충청북도 청주시 흥덕구 강내면 월곡리 273-7 , 043- 232-8249,한식
일반음식점,이가네 고기마을,충청북도 청주시 흥덕구 강내면 월곡길 22,충청북도 청주시 흥덕구 강내면 월곡리 276-14 ,043 -235 -5868,분식
일반음식점,더(the) 좋은날,"충청북도 청주시 흥덕구 강내면 월곡길 22, 1층",충청북도 청주시 흥덕구 강내면 월곡리 276-14 1층 ,,한식
